roi_id,vel_min,vel_max,vel_mean,vel_std,vel_se,vel_cv,vel_n_nan,vel_n_zero,vel_n_big,img_min,img_max,img_mean,img_std,path,file_name,parent_folder,grandparent_folder,rel_path,accepted,treatment,condition,date,_unique_row_id
2,-2.941201448440552,2.7568325996398926,0.6455556589076155,0.31979115797254143,0.003715488870693559,0.49537348725852665,89,514,177,0,930,266.06823529411764,120.3727081178741,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0010.tif,20251111_A112_0010,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0010.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0010.tif|2
1,0.4848675273531054,1.097067095421025,0.7745592809093612,0.10539218365437009,0.0012462198084138992,0.1360672917515568,345,0,273,0,968,327.6206376344086,139.46384509047994,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0011.tif,20251111_A112_0011,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0011.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0011.tif|1
2,0.0,2.6030831336975098,0.7933934593382718,0.15607517135149918,0.001809331599673087,0.19671850015208514,56,3,271,0,968,327.6206376344086,139.46384509047994,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0011.tif,20251111_A112_0011,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0011.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0011.tif|2
1,0.2743957452440128,1.5004399787622495,0.8889698980367575,0.24481002089928092,0.003094649098256554,0.27538617611229665,1239,0,394,0,1030,277.1579233333333,139.12477741301436,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0012.tif,20251111_A112_0012,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0012.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0012.tif|1
2,-1.6088076829910278,1.879436492919922,0.8684211539432544,0.3387969593604925,0.004102187238123636,0.39012978647757657,676,186,221,0,1030,277.1579233333333,139.12477741301436,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0012.tif,20251111_A112_0012,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0012.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0012.tif|2
1,1.649836259464032,2.763544727126235,2.2331734995959867,0.24586811286307267,0.002921829776361866,0.11009807921666354,416,0,68,32,1441,417.39230933333334,237.9826607186337,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0013.tif,20251111_A112_0013,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0013.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0013.tif|1
2,1.6498357057571411,2.7635436058044434,2.2331732972128515,0.24586819865581153,0.0029218307958994386,0.11009812761180306,416,0,68,32,1441,417.39230933333334,237.9826607186337,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0013.tif,20251111_A112_0013,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0013.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0013.tif|2
1,0.6845275497227907,1.806355598668926,1.2346692083317943,0.2442059673889427,0.002947808539745806,0.1977906031356351,634,0,215,0,1305,289.40078172043013,134.11323597341124,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0014.tif,20251111_A112_0014,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0014.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0014.tif|1
2,-2.0080344676971436,2.2600135803222656,1.271550606709308,0.29800456688627547,0.0034943477741503186,0.23436311957531308,224,0,393,0,1305,289.40078172043013,134.11323597341124,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0014.tif,20251111_A112_0014,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0014.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0014.tif|2
1,1.5036086488868996,2.2600149039796356,1.9343965378331551,0.17426207522941484,0.0020927192197721842,0.09008601484813308,563,0,0,0,1258,357.46713978494626,157.65205660033047,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0015.tif,20251111_A112_0015,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0015.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0015.tif|1
2,0.8962644934654236,2.4111557006835938,1.9020030393975014,0.22444454227804295,0.0026210071568154923,0.11800430263725571,164,0,16,0,1258,357.46713978494626,157.65205660033047,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0015.tif,20251111_A112_0015,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0015.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0015.tif|2
1,1.233738128457472,2.3946143048279778,1.8492995035693267,0.30463533247510166,0.0035694006966664514,0.1647301218040269,213,0,0,0,1301,357.00323981481483,160.6387314628234,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0016.tif,20251111_A112_0016,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0016.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0016.tif|1
2,-0.1388588100671768,2.764000654220581,1.8451761657047852,0.319950524081763,0.0037168387642574,0.17339836164616532,87,3,46,0,1301,357.00323981481483,160.6387314628234,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0016.tif,20251111_A112_0016,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0016.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0016.tif|2
1,1.228060416932653,2.000731910292333,1.5873737824034564,0.13727749208914092,0.0016364606280002726,0.08648088661341495,460,0,158,0,1762,452.66688571428574,205.96644750629827,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0017.tif,20251111_A112_0017,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0017.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0017.tif|1
2,0.0,3.185483932495117,1.6085261939662094,0.20865734528463226,0.0024117804769440846,0.12971958185532387,12,10,342,0,1762,452.66688571428574,205.96644750629827,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0017.tif,20251111_A112_0017,20251111,28d Saline + Recovery,28d Saline + Recovery/20251111/20251111_A112_0017.tif,True,28d Saline + Recovery,Control,20251111,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251111/20251111_A112_0017.tif|2
1,2.21872242047882,2.7759460771571747,2.541082997771243,0.1358879738282189,0.0016377989647793623,0.053476401183040784,613,0,0,23,1134,300.96965977011496,156.04441261818863,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0002.tif,20251112_A113_0002,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0002.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0002.tif|1
2,-2.4664416313171387,2.775944232940674,2.535385316199477,0.1659218988482132,0.0019904100387188916,0.06544247842254165,548,0,0,23,1134,300.96965977011496,156.04441261818863,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0002.tif,20251112_A113_0002,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0002.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0002.tif|2
1,0.5032512421860273,1.0962590882476486,0.8007517686233687,0.12361421090376198,0.0014695165743596286,0.15437269794143105,421,0,236,23,1291,287.4876796296296,200.71447586629756,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0003.tif,20251112_A113_0003,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0003.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0003.tif|1
2,0.2034948766231537,1.5057508945465088,0.8067163081289738,0.15470521466826437,0.0017873354465812177,0.19177152254064866,5,0,255,23,1291,287.4876796296296,200.71447586629756,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0003.tif,20251112_A113_0003,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0003.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0003.tif|2
1,0.8725628585914684,1.8404827177631995,1.3223078310611223,0.17233937429268265,0.002045724324895597,0.13033226473020595,400,0,235,25,1488,431.753484375,240.36075901618864,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0004.tif,20251112_A113_0004,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0004.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0004.tif|1
2,0.0,2.766355514526367,1.357282986805522,0.2430619646279634,0.002814152252808051,0.17907979912135336,37,1,341,25,1488,431.753484375,240.36075901618864,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0004.tif,20251112_A113_0004,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0004.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0004.tif|2
1,0.7611327806239054,2.1422195166483324,1.7751422727203834,0.15749356112423574,0.0019549716085089375,0.08872165546645386,1007,0,11,0,1829,346.37966507936505,226.07298545918198,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0005.tif,20251112_A113_0005,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0005.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0005.tif|1
2,-1.872828722000122,2.142218828201294,1.6308410993649947,0.46989691724134314,0.005543180102512382,0.28813163797767194,311,57,0,0,1829,346.37966507936505,226.07298545918198,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0005.tif,20251112_A113_0005,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0005.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0005.tif|2
1,2.041767422992126,2.62995699588523,2.3477158112666348,0.10771293149220394,0.0015431715424442396,0.04587988502496428,2625,0,46,22,962,250.577526984127,126.07994474045904,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0006.tif,20251112_A113_0006,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0006.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0006.tif|1
2,-5528515.5,2.629956007003784,-1880445.9075190776,2619161.3271269687,30249.520454558606,-1.392840558004935,0,0,0,22,962,250.577526984127,126.07994474045904,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0006.tif,20251112_A113_0006,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0006.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0006.tif|2
1,0.8771457035467769,1.8797732869601391,1.390950564116795,0.20760630638114796,0.00243939033722446,0.14925498557381925,254,0,105,22,993,265.52735714285717,144.30001747076443,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0007.tif,20251112_A113_0007,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0007.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0007.tif|1
2,-0.6070857048034668,2.877929210662842,1.3881093936306237,0.26169227942171863,0.0030231733029312483,0.18852424788889155,4,8,131,22,993,265.52735714285717,144.30001747076443,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0007.tif,20251112_A113_0007,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0007.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0007.tif|2
1,0.5453780287717825,1.1537102445456089,0.8462067562288107,0.1316776469179926,0.0015531307664767911,0.15560930700296552,309,0,128,32,1347,395.57540256410255,178.7470202917276,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0008.tif,20251112_A113_0008,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0008.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0008.tif|1
2,0.0,2.0275137424468994,0.847689493903807,0.15395678600530394,0.0017788074417172622,0.18161931593170652,6,1,158,32,1347,395.57540256410255,178.7470202917276,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0008.tif,20251112_A113_0008,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0008.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0008.tif|2
1,2.2284616717405674,3.604241443134456,2.9761789944934107,0.24826299423627513,0.0029247920691507175,0.0834166878724756,292,0,11,22,1199,319.4975365079365,178.93875820397884,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0009.tif,20251112_A113_0009,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0009.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0009.tif|1
2,0.0,3.6042420864105225,2.9263877519502963,0.36758662915099294,0.004252185620902331,0.12561104689766903,24,2,0,22,1199,319.4975365079365,178.93875820397884,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0009.tif,20251112_A113_0009,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0009.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0009.tif|2
1,1.281084496519415,2.6464437522871673,1.9597420469183149,0.32548147018467855,0.003812345864379683,0.166083832663843,208,0,83,0,1253,304.3867236111111,135.8433221239894,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0010.tif,20251112_A113_0010,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0010.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0010.tif|1
2,0.0,2.912644386291504,1.954058453170064,0.3548446842342426,0.004115541878231784,0.1815936896148521,63,5,64,0,1253,304.3867236111111,135.8433221239894,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0010.tif,20251112_A113_0010,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0010.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0010.tif|2
1,1.014931376265049,1.7452610776255872,1.3935537339899247,0.16673066811122528,0.0019546506364597135,0.11964423333275696,221,0,36,22,1324,304.3775950617284,152.44030281787008,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0011.tif,20251112_A113_0011,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0011.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0011.tif|1
2,-0.4472659230232239,2.8923819065093994,1.396998495301721,0.19565174799224003,0.0022620588789709754,0.14005150946850772,16,0,116,22,1324,304.3775950617284,152.44030281787008,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0011.tif,20251112_A113_0011,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0011.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0011.tif|2
1,0.4775805591341655,1.2208352042282624,0.8447827872814845,0.1535118895581922,0.001819929501994906,0.1817175868985142,382,0,197,22,1244,307.02638974358973,185.0605271491185,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0012.tif,20251112_A113_0012,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0012.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0012.tif|1
2,-0.2093271166086197,2.521821975708008,0.8577224394477364,0.19550344155962632,0.002258835000073452,0.2279332247451816,6,10,242,22,1244,307.02638974358973,185.0605271491185,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0012.tif,20251112_A113_0012,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0012.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0012.tif|2
1,0.9064999059831468,1.665690184810035,1.2845374969040126,0.15860748630543883,0.0018718086940723217,0.12347439190192111,317,0,146,0,983,225.09298611111112,115.08379599581065,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0013.tif,20251112_A113_0013,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0013.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0013.tif|1
2,-3.755950450897217,3.0556225776672363,1.2951989364986807,0.19975013746059356,0.0023077470394799004,0.1542235187442165,5,6,248,0,983,225.09298611111112,115.08379599581065,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0013.tif,20251112_A113_0013,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0013.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0013.tif|2
1,1.8604091062409296,3.762380858607602,2.8168912544715137,0.4812855032952959,0.005585779643383287,0.1708569695515603,73,0,0,27,835,274.9268818181818,108.76565315046216,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0014.tif,20251112_A113_0014,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0014.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0014.tif|1
2,1.4504650831222534,3.927140235900879,2.814039411649774,0.4905172702735118,0.0056658945070706904,0.17431073219615587,2,0,25,27,835,274.9268818181818,108.76565315046216,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0014.tif,20251112_A113_0014,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0014.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0014.tif|2
1,1.203446256825042,1.9950346319321244,1.590797883383754,0.18720067906910798,0.0021904181910263835,0.117677224130395,193,0,44,52,1167,391.95062,145.0686584860732,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0015.tif,20251112_A113_0015,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0015.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0015.tif|1
2,0.9946801662445068,2.915903091430664,1.596279373715666,0.20292127427330556,0.0023443837181042924,0.12712140344265985,5,0,126,52,1167,391.95062,145.0686584860732,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0015.tif,20251112_A113_0015,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0015.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0015.tif|2
1,1.1095218673707732,1.8438932194148276,1.4647498665125467,0.15871265437649823,0.0018963019219499617,0.10835478330124752,492,0,408,55,1276,421.0301958333333,154.8566078623328,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0016.tif,20251112_A113_0016,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0016.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0016.tif|1
2,0.9551904797554016,2.498495101928711,1.4974093591324167,0.20511500427081408,0.0023711528897554794,0.13697991335492626,14,0,459,55,1276,421.0301958333333,154.8566078623328,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0016.tif,20251112_A113_0016,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0016.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0016.tif|2
1,0.1662353311268861,1.4203387536049847,0.7824571372031448,0.14683355180376761,0.0017410005160926763,0.18765699080797837,384,0,207,3,1952,573.8591193548388,288.8708885814701,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0017.tif,20251112_A113_0017,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0017.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0017.tif|1
2,-5.1444854736328125,5.752348899841309,0.7829178340322421,0.3287987966779549,0.003816796485614014,0.419965904959082,76,113,121,3,1952,573.8591193548388,288.8708885814701,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0017.tif,20251112_A113_0017,20251112,28d Saline + Recovery,28d Saline + Recovery/20251112/20251112_A113_0017.tif,True,28d Saline + Recovery,Control,20251112,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251112/20251112_A113_0017.tif|2
1,1.727912936998091,2.752040995369649,2.3064443337293827,0.23524500059819847,0.002794403948159576,0.10199465781938963,410,0,0,30,1524,416.74446,185.13380085578214,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251114/20251114_A114_0002.tif,20251114_A114_0002,20251114,28d Saline + Recovery,28d Saline + Recovery/20251114/20251114_A114_0002.tif,True,28d Saline + Recovery,Control,20251114,/Users/cudmore/Dropbox/data/declan/2026/compare-condiitons/v2-analysis/28d Saline + Recovery/20251114/20251114_A114_0002.tif|1
